緯度,経度,color,color2
36.65218823,136.9647976,4,3
36.57382349,136.9798923,3,3
36.64838685,136.9620741,4,3
36.62905691,136.9586248,0,3
36.64798572,136.9622034,2,3
36.61305117,136.9307958,1,3
36.64772923,136.961511,4,3
36.62747987,136.9571351,4,3
36.6480374,137.0040096,2,3
36.64835668,137.004142,2,3
36.64703143,136.9586638,2,3
36.64039498,136.9526845,2,3
36.66219485,136.9811128,2,3
36.62064571,136.9420082,4,3
36.6062338,136.9636734,2,3
36.64830751,137.01448,2,3
36.60380298,136.9634056,2,3
36.64820496,137.0041081,2,3
36.6326311,136.9617679,2,3
36.6291059,136.9593642,0,3
36.64285154,136.991872,2,3
36.64208835,136.9437324,0,3
36.64535617,136.9589484,2,3
36.61515797,136.9508219,2,3
36.68046641,136.9304701,2,3
36.62150533,136.9245536,3,3
36.60809732,136.9135373,2,3
36.59403377,136.9215843,3,3
36.5307892,136.903969,2,3
36.58530028,136.915596,3,3
36.60182926,136.9344164,2,3
36.60090992,136.9274142,2,3
36.57302761,136.8972879,2,3
36.55325488,136.8790032,2,3
36.55988853,136.886944,2,3
36.54331961,136.8948379,2,3
36.51524881,136.823752,0,3
36.58150777,136.9371915,2,3
36.5892164,136.9372502,2,3
36.57397888,136.9580359,2,3
36.55818681,136.8780036,1,3
36.51804211,136.9037957,3,3
36.56630234,136.9680165,3,3
36.51366478,136.9394664,2,3
36.53574212,136.8849177,3,3
36.57878633,136.9687204,3,3
36.56745077,136.877525,2,3
36.60904875,136.9267544,2,3
36.55449394,136.8634143,0,3
36.59547773,136.9239857,3,3
36.56037452,136.8715999,2,3
36.60448574,136.9408929,2,3
36.50623725,136.8882642,2,3
36.55958218,136.8812723,3,3
36.59098369,136.9205821,1,3
36.5920871,136.918156,2,3
36.57103232,136.8656346,2,3
36.55100852,136.8760911,2,3
36.52426291,136.8428445,2,3
36.43476008,136.9448179,2,3
36.59109694,136.9162228,3,3
36.59460263,136.9267084,0,3
36.55897148,136.9561385,2,3
36.59705641,136.9468975,2,3
36.48204883,136.979791,2,3
36.57707376,136.9055324,2,3
36.56014402,136.8513383,2,3
36.56958559,136.8239451,2,3
36.56013739,136.9512368,2,3
36.54524996,136.8953671,2,3
36.48565426,136.9862734,1,3
36.59734451,136.9267386,3,3
36.58168469,136.9372614,2,3
36.57298597,136.8909646,2,3
36.59539477,136.9238217,3,3
36.57083994,136.8659974,0,3
36.43709128,136.9653958,2,3
36.58018583,136.9660544,3,3
36.58037902,136.955892,2,3
36.54385021,136.9027638,2,3
36.60289267,136.9322391,4,3
36.58041092,136.9559511,2,3
36.60175233,136.9143111,2,3
36.51562846,136.9320057,1,3
36.56104812,136.9472554,2,3
36.55861284,136.8766634,3,3
36.50792522,136.9181017,1,3
36.56236153,136.8732425,3,3
36.55760063,136.8901761,2,3
36.57251672,136.9668286,2,3
36.60286423,136.9322262,4,3
36.59507523,136.9169838,2,3
36.56106507,136.8882277,1,3
36.32784521,137.0061298,1,3
36.56365106,136.8688556,3,3
36.57345784,136.9667215,2,3
36.51758408,136.9035599,3,3
36.60031933,136.9385892,2,3
36.56157688,136.8759289,3,3
36.59002838,136.9194386,3,3
36.40656484,136.9285124,2,3
36.52951143,136.9078806,2,3
36.52022543,137.0277626,2,3
36.5931103,136.9155763,1,3
36.55945664,136.9506961,2,3
36.55808961,136.9662244,3,3
36.55715486,136.8759707,2,3
36.57091267,136.8590059,3,3
36.60469706,136.9185623,2,3
36.51833588,136.8983658,2,3
36.55762028,136.8715011,3,3
36.67832245,136.8810361,2,3
36.68106597,136.9192228,2,3
36.67724904,136.9146013,2,3
36.67075306,136.9122862,2,3
36.66830904,136.8957684,2,3
36.66946814,136.8624262,3,3
36.66985324,136.8641946,3,3
36.62669633,136.8996504,3,3
36.66384278,136.8843402,3,3
36.65971955,136.904485,2,3
36.6693782,136.8585942,2,3
36.69067356,136.8992449,2,3
36.67193536,136.8598591,2,3
36.68414834,136.8925135,2,3
36.69108567,136.8998373,2,3
36.68681936,136.8845377,2,3
36.67565006,136.8727896,2,3
36.68122386,136.9163983,2,3
36.67432287,136.8698,2,3
36.6884646,136.8777986,4,3
36.68836043,136.877534,4,3
36.67635707,136.8250287,2,3
36.68388306,136.8923374,2,3
36.62678554,136.8984772,0,3
36.69034923,136.8988923,2,3
36.63931883,136.8936508,2,3
36.68696985,136.8737377,2,3
36.68891357,136.8751888,4,3
36.6266702,136.8885228,2,3
36.68606384,136.8932941,4,3
36.72272474,136.8461528,1,3
36.62930461,136.81082,2,3
36.66997969,136.8935069,2,3
36.63927893,136.8935819,2,3
36.6890809,136.8710809,2,3
36.68609525,136.8931262,4,3
36.62744538,136.8946311,3,3
36.68892754,136.8975258,0,3
36.64878755,136.8736035,2,3
36.68354017,136.8519832,2,3
36.69411078,136.9049782,0,3
36.63399496,136.8690963,2,3
36.68881517,136.8749681,4,3
36.65183189,136.9012891,0,3
36.67384519,136.8594611,1,3
36.67867059,136.8838344,2,3
36.67878466,136.8841964,2,3
36.68594739,136.8899141,4,3
36.62540638,136.89499,1,3
36.68829284,136.8785331,4,3
36.67250431,136.863497,2,3
36.66079148,136.8524635,2,3
36.67360865,136.9131542,2,3
36.62705129,136.8844137,2,3
36.62538037,136.8883659,2,3
36.67472525,136.8693883,2,3
36.67341868,136.86492,2,3
36.67361008,136.9131891,2,3
36.68906374,136.8705678,2,3
36.67539045,136.8687314,0,3
36.6932356,136.9026995,2,3
36.67756459,136.8690513,3,3
36.83823422,136.943939,2,3
36.67900474,137.0388621,4,3
36.62963272,136.9120665,0,3
36.83487888,136.94386,0,3
36.53181292,136.8879413,4,3
36.66691778,137.1824153,4,3
36.77214787,136.9834244,4,3
36.77027922,137.399283,0,3
36.62652964,136.9596675,4,3
36.87060685,137.4751617,4,3
36.63681425,136.9707464,4,3
36.64075432,136.9746798,4,3
36.7250717,137.3592248,4,3
36.52874883,136.8871091,1,3
36.71244965,137.3399686,4,3
36.4982034,136.8746751,0,3
36.47766555,136.8804094,2,3
36.69217726,137.0841165,4,3
36.66625797,136.9134617,4,3
36.68261502,137.1461654,4,3
36.62990157,136.8529617,4,3
36.71137311,137.3390128,4,3
36.65859121,137.0116215,4,3
36.63223219,136.8940061,4,3
36.62732328,136.8738594,0,3
36.93808877,137.5173167,1,3
36.91672154,137.4742908,1,3
36.92552063,137.4909799,2,3
36.89769286,137.5215552,2,3
36.94570497,137.5373324,2,3
36.93081449,137.4993004,2,3
36.94607943,137.5427321,2,3
36.91036676,137.4727211,2,3
36.89770057,137.5216344,2,3
36.97384572,137.5972355,2,3
36.90179943,137.5001891,0,3
36.93295927,137.5486409,2,3
36.89936401,137.5057528,2,3
36.93633224,137.5071119,2,3
36.92828556,137.4794273,2,3
36.91203525,137.4574087,2,3
36.88125994,137.550029,2,3
36.95270742,137.5373427,2,3
36.87778583,137.5337054,1,3
36.96068976,137.5628749,2,3
36.91241549,137.5456353,2,3
36.93861535,137.5002034,1,3
36.93779861,137.4684112,1,3
36.92858732,137.544283,0,3
36.94728031,137.4844032,1,3
36.88141563,137.5519025,2,3
36.93611308,137.5067754,2,3
36.95101849,137.5606478,1,3
36.93419186,137.4673706,2,3
36.93101347,137.5002833,2,3
36.931434,137.4999204,0,3
36.92082985,137.4665751,0,3
36.93284376,137.5024516,2,3
36.91611928,137.475695,2,3
36.94510514,137.5663221,2,3
36.92802666,137.4825039,2,3
36.92929375,137.4980591,2,3
36.90210693,137.4848805,2,3
36.95300156,137.5531417,0,3
36.93297962,137.5026234,2,3
36.92176306,137.5144038,1,3
36.93103191,137.5001263,2,3
36.90388612,137.4906713,2,3
36.8987632,137.4453923,2,3
36.86558099,137.4500067,2,3
36.87423115,137.457561,2,3
36.8640904,137.4439211,2,3
36.8707634,137.4462846,0,3
36.87126026,137.4555079,0,3
36.88455763,137.4400335,2,3
36.85227678,137.4376436,3,3
36.86695789,137.4383647,2,3
36.87015997,137.4468399,2,3
36.87535947,137.4467819,2,3
36.86483856,137.4492063,2,3
36.87263135,137.4605943,2,3
36.88571033,137.4825354,2,3
36.89649722,137.4683697,2,3
36.88843894,137.4651617,2,3
36.87196455,137.5133016,0,3
36.818099,137.5083648,2,3
36.86917358,137.4501224,2,3
36.87584716,137.4954928,2,3
36.88613454,137.4644985,2,3
36.87427766,137.4635156,2,3
36.88332324,137.4595781,2,3
36.86662279,137.4722604,2,3
36.90165415,137.4226627,2,3
36.86126466,137.4455717,3,3
36.8542254,137.4388643,3,3
36.87018879,137.5543131,2,3
36.85396305,137.438893,2,3
36.85671316,137.4407675,3,3
36.85849661,137.4384033,2,3
36.87669103,137.438003,2,3
36.87219247,137.4563506,2,3
36.87693235,137.4347797,2,3
36.88366918,137.4387842,1,3
36.8769154,137.4464439,2,3
36.87228421,137.4564145,2,3
36.87563232,137.4795549,3,3
36.87280722,137.4855386,2,3
36.88063135,137.5021177,2,3
36.89157328,137.4171878,1,3
36.88254942,137.4632238,2,3
36.86668839,137.4775932,2,3
36.88094908,137.5022901,2,3
36.88344348,137.4467452,2,3
36.87638415,137.4467322,2,3
36.85979837,137.4439428,3,3
36.87269633,137.4470908,2,3
36.85994881,137.4300516,3,3
36.86310429,137.4308229,2,3
36.85003925,137.4362076,3,3
36.86775645,137.4521967,2,3
36.86439954,137.5203714,2,3
36.87648136,137.4467563,2,3
36.8741276,137.4581926,2,3
36.8878352,137.4402917,2,3
36.88345081,137.4467798,2,3
36.87262606,137.4275719,3,3
36.86585381,137.4390802,2,3
36.88617377,137.4255621,1,3
36.8949397,137.4275105,2,3
36.86670607,137.4511828,2,3
36.8740023,137.4574402,2,3
36.81810131,137.3987812,3,3
36.82297698,137.4089197,2,3
36.84123453,137.4183459,2,3
36.82340532,137.4135559,3,3
36.82407741,137.4150371,3,3
36.81198784,137.4076445,3,3
36.81398109,137.4228657,3,3
36.82549711,137.4146554,3,3
36.82439514,137.4183329,0,3
36.82393112,137.4091421,3,3
36.81021081,137.4062964,3,3
36.78739592,137.4052765,4,3
36.82868247,137.4189964,0,3
36.84125864,137.405163,2,3
36.81886938,137.3988057,3,3
36.84579032,137.4153137,1,3
36.78770304,137.4036003,1,3
36.82881842,137.4161698,3,3
36.81307353,137.4041391,1,3
36.83070473,137.4191942,4,3
36.81796255,137.3990496,3,3
36.84019911,137.4227112,3,3
36.83560382,137.4214254,1,3
36.83401101,137.4074335,2,3
36.80655717,137.4027702,1,3
36.82023343,137.4171728,4,3
36.8474819,137.4346459,3,3
36.8282943,137.410581,1,3
36.82798181,137.42535,0,3
36.78645033,137.404942,3,3
36.81608318,137.4164679,3,3
36.8079868,137.4045531,3,3
36.81137205,137.4126157,4,3
36.83725716,137.4136422,1,3
36.82023296,137.4171989,4,3
36.80200959,137.400873,2,3
36.84475972,137.4214761,1,3
36.80631422,137.39376,3,3
36.82140595,137.4081947,2,3
36.8109518,137.4170118,2,3
36.81806123,137.4072383,3,3
36.82838523,137.416168,3,3
36.83702913,137.4205939,3,3
36.81287734,137.4145175,0,3
36.81852849,137.4039807,3,3
36.82388493,137.4212249,3,3
36.83479879,137.4191641,0,3
36.82381604,137.4146763,0,3
36.84081676,137.4246739,3,3
36.8341616,137.4186785,0,3
36.8144305,137.4069888,3,3
36.81133315,137.3977244,2,3
36.82467781,137.4115691,4,3
36.81771745,137.4097086,3,3
36.8123464,137.4143928,2,3
36.78596921,137.4089277,1,3
36.82725572,137.4024047,3,3
36.84186105,137.4185121,2,3
36.78609181,137.4032855,0,3
36.82380543,137.4060147,2,3
36.75481258,137.3462026,2,3
36.75635027,137.3235971,3,3
36.77187548,137.3456535,2,3
36.75511566,137.3580298,0,3
36.74917231,137.34698,2,3
36.79730408,137.3845865,3,3
36.75636569,137.3226066,3,3
36.75072899,137.3531675,4,3
36.74614742,137.3470327,4,3
36.75752808,137.359947,4,3
36.77881845,137.388201,2,3
36.7661928,137.3828298,1,3
36.77282032,137.3737528,1,3
36.7471549,137.3786842,2,3
36.74956749,137.3474131,2,3
36.75110716,137.3537728,4,3
36.75422677,137.3655101,2,3
36.75065965,137.3517648,0,3
36.76801084,137.3436183,2,3
36.7673946,137.343598,4,3
36.74333162,137.3548246,2,3
36.7555746,137.3580144,2,3
36.75634055,137.3488404,2,3
36.76374382,137.3709426,0,3
36.74515525,137.3545606,2,3
36.73261324,137.3906898,1,3
36.75301311,137.3503206,2,3
36.76756246,137.3435879,4,3
36.7506576,137.3530784,4,3
36.77729455,137.38106,2,3
36.76997087,137.3475891,2,3
36.74587667,137.3467181,4,3
36.78104131,137.3594572,1,3
36.75154381,137.3398506,2,3
36.79156424,137.3760787,2,3
36.77050644,137.3651054,2,3
36.76516643,137.3609042,2,3
36.74857684,137.3498109,0,3
36.7569788,137.3604692,4,3
36.76506158,137.3350991,1,3
36.77741537,137.3922484,4,3
36.74855292,137.3498603,4,3
36.75965614,137.3462073,2,3
36.77635013,137.3906318,4,3
36.75746442,137.3510344,2,3
36.74979522,137.3363955,2,3
36.74885306,137.3941547,1,3
36.75257823,137.3415397,2,3
36.77566026,137.3932939,2,3
36.75081375,137.3382785,2,3
36.76753297,137.3790527,4,3
36.75448318,137.3733554,2,3
36.75703588,137.3609232,0,3
36.7629015,137.3638606,2,3
36.75339859,137.3495625,2,3
36.76987705,137.3645687,2,3
36.75606424,137.340605,2,3
36.74925052,137.3510245,4,3
36.76755768,137.3436963,4,3
36.7808243,137.3596054,2,3
36.76215639,137.3489364,2,3
36.72854208,137.3784756,2,3
36.75097195,137.3534997,4,3
36.77118097,137.3602651,2,3
36.75614668,137.3255063,2,3
36.76449879,137.3604372,2,3
36.76712394,137.3567893,2,3
36.74243076,137.3597396,2,3
36.76814218,137.3687233,2,3
36.75368815,137.3491187,2,3
36.75920732,137.3445229,2,3
36.75626239,137.3802173,2,3
36.76841765,137.3806268,0,3
36.74805819,137.3492028,0,3
36.75718714,137.3505319,2,3
36.67366526,137.2858352,2,3
36.69333356,137.2829655,0,3
36.69012022,137.3396759,4,3
36.67199733,137.3428869,2,3
36.70220906,137.3067656,2,3
36.66547905,137.316101,0,3
36.6461287,137.327986,2,3
36.70671934,137.3321577,2,3
36.67239389,137.2869716,2,3
36.67873687,137.3274298,4,3
36.69162877,137.3603332,2,3
36.70406904,137.3585238,0,3
36.66839481,137.2936636,2,3
36.70626424,137.361802,2,3
36.70408847,137.3615144,2,3
36.69982417,137.2956183,1,3
36.70702781,137.2998716,2,3
36.65531039,137.3120172,2,3
36.68540965,137.3039086,2,3
36.64215554,137.3220331,1,3
36.70163639,137.306894,2,3
36.67313963,137.2864058,2,3
36.66978148,137.3168724,3,3
36.68439758,137.2920624,2,3
36.67875542,137.3023946,2,3
36.65058479,137.2875509,2,3
36.71662549,137.3292115,2,3
36.72350674,137.3576242,2,3
36.66933337,137.3120902,4,3
36.65903834,137.3903684,1,3
36.73815537,137.339753,4,3
36.64881193,137.2856589,2,3
36.70683288,137.299777,2,3
36.67639663,137.3296779,1,3
36.71853272,137.3566589,2,3
36.702266,137.3369053,2,3
36.60971551,137.3129012,2,3
36.7067947,137.3075375,2,3
36.67887233,137.3125883,2,3
36.6980523,137.3579082,1,3
36.7180285,137.3509742,2,3
36.6723757,137.2870287,2,3
36.59148148,137.3292053,0,3
36.70838324,137.317411,2,3
36.70599931,137.2999884,2,3
36.70212024,137.3340628,4,3
36.70105711,137.3269521,2,3
36.67479199,137.2856981,2,3
36.64589681,137.3518259,1,3
36.71421657,137.3844237,2,3
36.69528991,137.2848017,1,3
36.68333171,137.3388223,1,3
36.70457431,137.3615748,1,3
36.69837787,137.3611398,3,3
36.66977382,137.316858,3,3
36.66137888,137.314674,2,3
36.65097293,137.3193373,2,3
36.72569158,137.3247349,4,3
36.70689658,137.3039804,2,3
36.68678154,137.3029863,2,3
36.70339361,137.3398583,2,3
36.6942937,137.3162503,1,3
36.65961219,137.312494,2,3
36.68562131,137.3345636,0,3
36.70446725,137.3588322,0,3
36.69937715,137.361011,0,3
36.70543753,137.3582053,1,3
36.66271494,137.3123767,2,3
36.66524646,137.300038,2,3
36.70255699,137.3614361,2,3
36.64848009,137.3101783,2,3
36.6964185,137.3549539,2,3
36.70240947,137.3352301,2,3
36.74615413,137.2288504,4,3
36.74753327,137.2362325,1,3
36.73242513,137.2304344,1,3
36.72957578,137.2047717,0,3
36.72464492,137.2333977,0,3
36.73228328,137.2298019,1,3
36.7303447,137.225356,3,3
36.74607565,137.227351,4,3
36.73459126,137.3146003,2,3
36.75054323,137.1837681,2,3
36.72340081,137.2360578,2,3
36.73376364,137.1831201,2,3
36.72754919,137.287453,2,3
36.72611277,137.237111,4,3
36.72971136,137.2864654,0,3
36.72346135,137.2057973,1,3
36.75689043,137.2889925,2,3
36.73299331,137.2721224,2,3
36.7191296,137.2338279,4,3
36.72423684,137.2362706,4,3
36.73893853,137.2568537,4,3
36.71848557,137.2967771,4,3
36.72454167,137.235024,4,3
36.74074836,137.2904467,2,3
36.70443501,137.2906707,2,3
36.74396573,137.2129546,1,3
36.75693514,137.2876305,2,3
36.72954149,137.2840653,2,3
36.7336501,137.2043694,4,3
36.74977506,137.3022855,1,3
36.73071997,137.2816096,2,3
36.74605212,137.2287575,4,3
36.7344762,137.2427366,2,3
36.71941994,137.2031343,4,3
36.72975335,137.2835856,2,3
36.75341468,137.1840171,2,3
36.73046686,137.1839346,4,3
36.73038721,137.1835758,0,3
36.71787356,137.2830503,4,3
36.74741126,137.2450817,4,3
36.71964801,137.2340682,4,3
36.7180133,137.2817191,4,3
36.7411903,137.2445339,4,3
36.71578527,137.295134,2,3
36.74200866,137.2487501,1,3
36.73712719,137.1982402,2,3
36.75504388,137.3073891,3,3
36.71976676,137.2332481,2,3
36.72864397,137.2859716,2,3
36.74569505,137.2369196,4,3
36.7313204,137.2393234,2,3
36.747859,137.2446583,2,3
36.71788069,137.2898726,0,3
36.73639239,137.2040449,4,3
36.71776656,137.2860819,4,3
36.72677408,137.3356406,1,3
36.71772929,137.2906926,4,3
36.72799593,137.2384756,0,3
36.72397923,137.2381328,4,3
36.72374775,137.2401828,4,3
36.73332988,137.3342185,4,3
36.73402376,137.2040506,4,3
36.74803643,137.2343251,2,3
36.72483465,137.2078578,2,3
36.71798146,137.2817684,4,3
36.74649478,137.2088339,4,3
36.74517647,137.221679,1,3
36.74550526,137.2406603,4,3
36.72545752,137.2366972,4,3
36.74605582,137.2296748,4,3
36.7344818,137.3081971,2,3
36.73391653,137.3352137,4,3
36.73316117,137.2718698,2,3
36.72621132,137.2343398,1,3
36.73340137,137.3342483,4,3
36.72766168,137.2391961,2,3
36.7351803,137.226932,1,3
36.73117319,137.2541879,4,3
36.73369435,137.3349664,4,3
36.74583638,137.2440085,4,3
36.74642831,137.2276921,2,3
36.72496479,137.2989234,2,3
36.74686716,137.3025228,2,3
36.75061221,137.1914451,2,3
36.72426626,137.2373405,4,3
36.755153,137.29623,3,3
36.71799798,137.2811168,4,3
36.74819647,137.2319158,2,3
36.73610645,137.2115045,2,3
36.73383507,137.2131131,4,3
36.71928483,137.2031047,4,3
36.74557835,137.2996118,2,3
36.71850494,137.2993431,4,3
36.73407016,137.1979444,2,3
36.73078266,137.3309219,4,3
36.75542717,137.2955641,2,3
36.71803089,137.2815712,4,3
36.73474569,137.1915415,2,3
36.73357935,137.2017694,0,3
36.72557164,137.292941,2,3
36.74232714,137.2219254,2,3
36.72433816,137.2367087,4,3
36.73386517,137.2028458,0,3
36.73167116,137.2797676,2,3
36.74591464,137.2112335,4,3
36.75080494,137.1906216,4,3
36.73442624,137.3081377,2,3
36.7319175,137.3026196,2,3
36.73396182,137.2043107,4,3
36.7322795,137.1951446,4,3
36.75565809,137.3049977,3,3
36.75498722,137.2996307,3,3
36.73402355,137.2047251,0,3
36.74526312,137.189643,2,3
36.73442737,137.2096117,0,3
36.71801636,137.2784808,4,3
36.75340537,137.1840248,2,3
36.71566669,137.3093695,2,3
36.75324536,137.1864042,1,3
36.72914088,137.3289052,0,3
36.73441522,137.2065134,4,3
36.73031392,137.1824024,4,3
36.7225362,137.2603116,2,3
36.74605518,137.2261792,4,3
36.74731053,137.2277718,2,3
36.73397614,137.2038234,4,3
36.75543722,137.3133438,3,3
36.71773633,137.2903829,4,3
36.74834146,137.2450162,4,3
36.72605611,137.2932874,2,3
36.72828112,137.236804,2,3
36.73463578,137.3145064,2,3
36.73397617,137.2037445,4,3
36.74794703,137.2356583,2,3
36.75406569,137.1907255,1,3
36.73379529,137.2132119,4,3
36.72426081,137.2360534,4,3
36.72433271,137.2354117,4,3
36.76008258,137.2604152,2,3
36.72875521,137.2387736,4,3
36.73136867,137.2255533,3,3
36.74569774,137.2387445,4,3
36.72420029,137.2364778,4,3
36.73447389,137.3081674,2,3
36.75682309,137.2450552,4,3
36.73567247,137.2260617,2,3
36.76243047,137.2511224,2,3
36.74474878,137.2309756,1,3
36.72737699,137.2043446,0,3
36.73040127,137.1827247,4,3
36.73948654,137.1830421,2,3
36.67922551,137.2094841,4,3
36.68944925,137.2469315,2,3
36.70062094,137.2205597,4,3
36.70842799,137.2590526,3,3
36.68141119,137.2596588,4,3
36.69204628,137.2185092,4,3
36.69121253,137.2105794,2,3
36.64641528,137.2341169,4,3
36.65260839,137.2097046,4,3
36.67635708,137.2441155,3,3
36.65775905,137.2026167,3,3
36.67895469,137.2121542,4,3
36.6960744,137.2513316,4,3
36.69918231,137.2129935,0,3
36.69131891,137.2115926,0,3
36.68998216,137.2502813,0,3
36.66412125,137.2203127,3,3
36.67005874,137.2405039,4,3
36.7065053,137.2215584,2,3
36.6906418,137.2408153,2,3
36.72469934,137.2246978,4,3
